data_source,area_label,naics_custom,naics_custom_label,measure,yr,lvl,gyy,dyy,hover_label
PSRC,Bellevue,51,Information,Mar Employment,2008,11745,-0.0144331627087354,-172,"Bellevue<br>2008: 11.7k, -1.4%"
PSRC,Bellevue,51,Information,Mar Employment,2009,11337,-0.0347381864623244,-408,"Bellevue<br>2009: 11.3k, -3.5%"
PSRC,Bellevue,51,Information,Mar Employment,2010,17338,0.5293287465819883,6001,"Bellevue<br>2010: 17.3k, 52.9%"
PSRC,Bellevue,51,Information,Mar Employment,2011,17267,-0.00409505133233356,-71,"Bellevue<br>2011: 17.3k, -0.4%"
PSRC,Bellevue,51,Information,Mar Employment,2012,17193,-0.0042856315515144,-74,"Bellevue<br>2012: 17.2k, -0.4%"
PSRC,Bellevue,51,Information,Mar Employment,2013,16080,-0.06473564822893041,-1113,"Bellevue<br>2013: 16.1k, -6.5%"
PSRC,Bellevue,51,Information,Mar Employment,2014,16252,0.01069651741293542,172,"Bellevue<br>2014: 16.3k, 1.1%"
PSRC,Bellevue,51,Information,Mar Employment,2015,16623,0.02282795963573725,371,"Bellevue<br>2015: 16.6k, 2.3%"
PSRC,Bellevue,51,Information,Mar Employment,2016,18159,0.09240209348493056,1536,"Bellevue<br>2016: 18.2k, 9.2%"
PSRC,Bellevue,51,Information,Mar Employment,2017,17242,-0.05049837546120384,-917,"Bellevue<br>2017: 17.2k, -5.0%"
PSRC,Bellevue,51,Information,Mar Employment,2018,19735,0.14458879480338704,2493,"Bellevue<br>2018: 19.7k, 14.5%"
PSRC,Bellevue,51,Information,Mar Employment,2019,23700,0.20091208512794537,3965,"Bellevue<br>2019: 23.7k, 20.1%"
PSRC,Bellevue,51,Information,Mar Employment,2020,24337,0.02687763713080171,637,"Bellevue<br>2020: 24.3k, 2.7%"
PSRC,Bellevue,51,Information,Mar Employment,2021,28368,0.16563257591321845,4031,"Bellevue<br>2021: 28.4k, 16.6%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2000,11531,NA,NA,NA
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2001,12274,0.06443500130084123,743,"Bellevue<br>2001: 12.3k, 6.4%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2002,11760,-0.04187713866710119,-514,"Bellevue<br>2002: 11.8k, -4.2%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2003,12251,0.04175170068027212,491,"Bellevue<br>2003: 12.3k, 4.2%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2004,12739,0.03983348298098121,488,"Bellevue<br>2004: 12.7k, 4.0%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2005,12807,0.00533793861370601,68,"Bellevue<br>2005: 12.8k, 0.5%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2006,13917,0.08667135160459116,1110,"Bellevue<br>2006: 13.9k, 8.7%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2007,14173,0.0183947689875692,256,"Bellevue<br>2007: 14.2k, 1.8%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2008,13659,-0.03626613984336413,-514,"Bellevue<br>2008: 13.7k, -3.6%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2009,11986,-0.12248334431510356,-1673,"Bellevue<br>2009: 12.0k, -12.2%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2010,11355,-0.05264475221091269,-631,"Bellevue<br>2010: 11.4k, -5.3%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2011,11496,0.01241743725231181,141,"Bellevue<br>2011: 11.5k, 1.2%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2012,10382,-0.0969032707028532,-1114,"Bellevue<br>2012: 10.4k, -9.7%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2013,10971,0.05673280678096715,589,"Bellevue<br>2013: 11.0k, 5.7%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2014,11653,0.06216388661015415,682,"Bellevue<br>2014: 11.7k, 6.2%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2015,12157,0.04325066506479014,504,"Bellevue<br>2015: 12.2k, 4.3%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2016,12295,0.01135148474130121,138,"Bellevue<br>2016: 12.3k, 1.1%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2017,12350,0.0044733631557543,55,"Bellevue<br>2017: 12.4k, 0.4%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2018,12803,0.03668016194331991,453,"Bellevue<br>2018: 12.8k, 3.7%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2019,12896,0.00726392251815988,93,"Bellevue<br>2019: 12.9k, 0.7%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2020,12743,-0.01186414392059553,-153,"Bellevue<br>2020: 12.7k, -1.2%"
PSRC,Bellevue,52-53,Financial Activities,Mar Employment,2021,13126,0.03005571686416064,383,"Bellevue<br>2021: 13.1k, 3.0%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2000,27264,NA,NA,NA
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2001,27240,-8.802816901408717e-4,-24,"Bellevue<br>2001: 27.2k, -0.1%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2002,23385,-0.14151982378854622,-3855,"Bellevue<br>2002: 23.4k, -14.2%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2003,22159,-0.05242676929655765,-1226,"Bellevue<br>2003: 22.2k, -5.2%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2004,20428,-0.07811724355792227,-1731,"Bellevue<br>2004: 20.4k, -7.8%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2005,23386,0.14480125318190715,2958,"Bellevue<br>2005: 23.4k, 14.5%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2006,23566,0.0076969126828017,180,"Bellevue<br>2006: 23.6k, 0.8%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2007,26934,0.1429177628787235,3368,"Bellevue<br>2007: 26.9k, 14.3%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2008,30616,0.1367045370164104,3682,"Bellevue<br>2008: 30.6k, 13.7%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2009,28146,-0.0806767703161746,-2470,"Bellevue<br>2009: 28.1k, -8.1%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2010,25493,-0.09425850920201806,-2653,"Bellevue<br>2010: 25.5k, -9.4%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2011,26024,0.02082924724434165,531,"Bellevue<br>2011: 26.0k, 2.1%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2012,25508,-0.01982785121426378,-516,"Bellevue<br>2012: 25.5k, -2.0%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2013,25797,0.01132977889289632,289,"Bellevue<br>2013: 25.8k, 1.1%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2014,28497,0.1046633329456914,2700,"Bellevue<br>2014: 28.5k, 10.5%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2015,31156,0.09330806751587883,2659,"Bellevue<br>2015: 31.2k, 9.3%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2016,31580,0.01360893567852095,424,"Bellevue<br>2016: 31.6k, 1.4%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2017,31892,0.00987967067764405,312,"Bellevue<br>2017: 31.9k, 1.0%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2018,31865,-8.466072996362595e-4,-27,"Bellevue<br>2018: 31.9k, -0.1%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2019,33757,0.05937549034991374,1892,"Bellevue<br>2019: 33.8k, 5.9%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2020,30781,-0.08815949284592828,-2976,"Bellevue<br>2020: 30.8k, -8.8%"
PSRC,Bellevue,54-56,Professional and Business Services,Mar Employment,2021,28687,-0.06802897891556481,-2094,"Bellevue<br>2021: 28.7k, -6.8%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2000,11054,NA,NA,NA
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2001,11282,0.02062601773113814,228,"Bellevue<br>2001: 11.3k, 2.1%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2002,12032,0.06647757489806772,750,"Bellevue<br>2002: 12.0k, 6.6%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2003,12455,0.03515625,423,"Bellevue<br>2003: 12.5k, 3.5%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2004,13301,0.06792452830188678,846,"Bellevue<br>2004: 13.3k, 6.8%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2005,14435,0.08525674761296154,1134,"Bellevue<br>2005: 14.4k, 8.5%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2006,14606,0.0118462071354346,171,"Bellevue<br>2006: 14.6k, 1.2%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2007,15182,0.03943584828152824,576,"Bellevue<br>2007: 15.2k, 3.9%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2008,15869,0.04525095507838239,687,"Bellevue<br>2008: 15.9k, 4.5%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2009,16279,0.02583653664377094,410,"Bellevue<br>2009: 16.3k, 2.6%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2010,13806,-0.15191350820074945,-2473,"Bellevue<br>2010: 13.8k, -15.2%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2011,13903,0.00702593075474422,97,"Bellevue<br>2011: 13.9k, 0.7%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2012,15953,0.1474501906063439,2050,"Bellevue<br>2012: 16.0k, 14.7%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2013,14847,-0.06932865291794643,-1106,"Bellevue<br>2013: 14.8k, -6.9%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2014,16732,0.12696167575941275,1885,"Bellevue<br>2014: 16.7k, 12.7%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2015,16976,0.01458283528568005,244,"Bellevue<br>2015: 17.0k, 1.5%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2016,16534,-0.02603675777568337,-442,"Bellevue<br>2016: 16.5k, -2.6%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2017,16420,-0.00689488327083587,-114,"Bellevue<br>2017: 16.4k, -0.7%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2018,16778,0.02180267965895255,358,"Bellevue<br>2018: 16.8k, 2.2%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2019,17040,0.01561568720944084,262,"Bellevue<br>2019: 17.0k, 1.6%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2020,16877,-0.00956572769953056,-163,"Bellevue<br>2020: 16.9k, -1.0%"
PSRC,Bellevue,61-62,Education and Health Services,Mar Employment,2021,16354,-0.03098891983172369,-523,"Bellevue<br>2021: 16.4k, -3.1%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2000,8689,NA,NA,NA
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2001,9265,0.06629071239498208,576,"Bellevue<br>2001: 9.3k, 6.6%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2002,8455,-0.08742579600647593,-810,"Bellevue<br>2002: 8.5k, -8.7%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2003,8956,0.0592548787699585,501,"Bellevue<br>2003: 9.0k, 5.9%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2004,9167,0.0235596248325145,211,"Bellevue<br>2004: 9.2k, 2.4%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2005,12097,0.319624740918512,2930,"Bellevue<br>2005: 12.1k, 32.0%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2006,9424,-0.2209638753409936,-2673,"Bellevue<br>2006: 9.4k, -22.1%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2007,9685,0.02769524617996599,261,"Bellevue<br>2007: 9.7k, 2.8%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2008,9678,-7.227671657201729e-4,-7,"Bellevue<br>2008: 9.7k, -0.1%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2009,9679,1.03327133705422e-4,1,"Bellevue<br>2009: 9.7k, 0.0%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2010,9926,0.02551916520301689,247,"Bellevue<br>2010: 9.9k, 2.6%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2011,10436,0.05138021358049571,510,"Bellevue<br>2011: 10.4k, 5.1%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2012,10905,0.04494059026446906,469,"Bellevue<br>2012: 10.9k, 4.5%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2013,10813,-0.00843649701971571,-92,"Bellevue<br>2013: 10.8k, -0.8%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2014,11778,0.08924442800332932,965,"Bellevue<br>2014: 11.8k, 8.9%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2015,12172,0.03345219901511287,394,"Bellevue<br>2015: 12.2k, 3.3%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2016,12214,0.0034505422280644,42,"Bellevue<br>2016: 12.2k, 0.3%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2017,13151,0.07671524480104797,937,"Bellevue<br>2017: 13.2k, 7.7%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2018,13475,0.0246369097407042,324,"Bellevue<br>2018: 13.5k, 2.5%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2019,13624,0.0110575139146567,149,"Bellevue<br>2019: 13.6k, 1.1%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2020,12945,-0.04983852025836755,-679,"Bellevue<br>2020: 12.9k, -5.0%"
PSRC,Bellevue,71-72,Leisure and Hospitality,Mar Employment,2021,8668,-0.33039783700270375,-4277,"Bellevue<br>2021: 8.7k, -33.0%"
PSRC,Bellevue,81,Other Services,Mar Employment,2000,4001,NA,NA,NA
PSRC,Bellevue,81,Other Services,Mar Employment,2001,4186,0.04623844038990254,185,"Bellevue<br>2001: 4.2k, 4.6%"
PSRC,Bellevue,81,Other Services,Mar Employment,2002,4707,0.12446249402771148,521,"Bellevue<br>2002: 4.7k, 12.4%"
PSRC,Bellevue,81,Other Services,Mar Employment,2003,4273,-0.09220310176333124,-434,"Bellevue<br>2003: 4.3k, -9.2%"
PSRC,Bellevue,81,Other Services,Mar Employment,2004,4205,-0.0159138778375848,-68,"Bellevue<br>2004: 4.2k, -1.6%"
PSRC,Bellevue,81,Other Services,Mar Employment,2005,4325,0.02853745541022601,120,"Bellevue<br>2005: 4.3k, 2.9%"
PSRC,Bellevue,81,Other Services,Mar Employment,2006,4289,-0.00832369942196531,-36,"Bellevue<br>2006: 4.3k, -0.8%"
PSRC,Bellevue,81,Other Services,Mar Employment,2007,4501,0.04942877127535561,212,"Bellevue<br>2007: 4.5k, 4.9%"
PSRC,Bellevue,81,Other Services,Mar Employment,2008,4661,0.0355476560764274,160,"Bellevue<br>2008: 4.7k, 3.6%"
PSRC,Bellevue,81,Other Services,Mar Employment,2009,4343,-0.0682257026389187,-318,"Bellevue<br>2009: 4.3k, -6.8%"
PSRC,Bellevue,81,Other Services,Mar Employment,2010,4451,0.02486760303937374,108,"Bellevue<br>2010: 4.5k, 2.5%"
PSRC,Bellevue,81,Other Services,Mar Employment,2011,4685,0.05257245562794876,234,"Bellevue<br>2011: 4.7k, 5.3%"
PSRC,Bellevue,81,Other Services,Mar Employment,2012,4634,-0.01088580576307363,-51,"Bellevue<br>2012: 4.6k, -1.1%"
PSRC,Bellevue,81,Other Services,Mar Employment,2013,4325,-0.0666810530858869,-309,"Bellevue<br>2013: 4.3k, -6.7%"
PSRC,Bellevue,81,Other Services,Mar Employment,2014,3862,-0.10705202312138729,-463,"Bellevue<br>2014: 3.9k, -10.7%"
PSRC,Bellevue,81,Other Services,Mar Employment,2015,4360,0.1289487312273434,498,"Bellevue<br>2015: 4.4k, 12.9%"
PSRC,Bellevue,81,Other Services,Mar Employment,2016,4661,0.06903669724770634,301,"Bellevue<br>2016: 4.7k, 6.9%"
PSRC,Bellevue,81,Other Services,Mar Employment,2017,4793,0.02832010298219267,132,"Bellevue<br>2017: 4.8k, 2.8%"
PSRC,Bellevue,81,Other Services,Mar Employment,2018,4786,-0.00146046317546422,-7,"Bellevue<br>2018: 4.8k, -0.1%"
PSRC,Bellevue,81,Other Services,Mar Employment,2019,5059,0.05704137066443793,273,"Bellevue<br>2019: 5.1k, 5.7%"
PSRC,Bellevue,81,Other Services,Mar Employment,2020,4833,-0.04467286024906103,-226,"Bellevue<br>2020: 4.8k, -4.5%"
PSRC,Bellevue,81,Other Services,Mar Employment,2021,4271,-0.11628388164701008,-562,"Bellevue<br>2021: 4.3k, -11.6%"
PSRC,Bellevue,GOV,Government,Mar Employment,2000,7157,NA,NA,NA
PSRC,Bellevue,GOV,Government,Mar Employment,2001,7317,0.02235573564342607,160,"Bellevue<br>2001: 7.3k, 2.2%"
PSRC,Bellevue,GOV,Government,Mar Employment,2002,8537,0.16673500068334013,1220,"Bellevue<br>2002: 8.5k, 16.7%"
PSRC,Bellevue,GOV,Government,Mar Employment,2003,8420,-0.01370504861192456,-117,"Bellevue<br>2003: 8.4k, -1.4%"
PSRC,Bellevue,GOV,Government,Mar Employment,2004,7303,-0.13266033254156773,-1117,"Bellevue<br>2004: 7.3k, -13.3%"
PSRC,Bellevue,GOV,Government,Mar Employment,2005,7640,0.0461454196905382,337,"Bellevue<br>2005: 7.6k, 4.6%"
PSRC,Bellevue,GOV,Government,Mar Employment,2006,7510,-0.01701570680628272,-130,"Bellevue<br>2006: 7.5k, -1.7%"
PSRC,Bellevue,GOV,Government,Mar Employment,2007,7712,0.02689747003994669,202,"Bellevue<br>2007: 7.7k, 2.7%"
PSRC,Bellevue,GOV,Government,Mar Employment,2008,7993,0.03643672199170122,281,"Bellevue<br>2008: 8.0k, 3.6%"
PSRC,Bellevue,GOV,Government,Mar Employment,2009,7984,-0.0011259852370824,-9,"Bellevue<br>2009: 8.0k, -0.1%"
PSRC,Bellevue,GOV,Government,Mar Employment,2010,8088,0.01302605210420848,104,"Bellevue<br>2010: 8.1k, 1.3%"
PSRC,Bellevue,GOV,Government,Mar Employment,2011,7953,-0.01669139465875369,-135,"Bellevue<br>2011: 8.0k, -1.7%"
PSRC,Bellevue,GOV,Government,Mar Employment,2012,8121,0.02112410411165588,168,"Bellevue<br>2012: 8.1k, 2.1%"
PSRC,Bellevue,GOV,Government,Mar Employment,2013,8213,0.01132865410663708,92,"Bellevue<br>2013: 8.2k, 1.1%"
PSRC,Bellevue,GOV,Government,Mar Employment,2014,8269,0.00681845854133689,56,"Bellevue<br>2014: 8.3k, 0.7%"
PSRC,Bellevue,GOV,Government,Mar Employment,2015,8414,0.01753537308017905,145,"Bellevue<br>2015: 8.4k, 1.8%"
PSRC,Bellevue,GOV,Government,Mar Employment,2016,8397,-0.00202044212027574,-17,"Bellevue<br>2016: 8.4k, -0.2%"
PSRC,Bellevue,GOV,Government,Mar Employment,2017,8545,0.01762534238418478,148,"Bellevue<br>2017: 8.5k, 1.8%"
PSRC,Bellevue,GOV,Government,Mar Employment,2018,8682,0.01603276770040951,137,"Bellevue<br>2018: 8.7k, 1.6%"
PSRC,Bellevue,GOV,Government,Mar Employment,2019,8867,0.02130845427320893,185,"Bellevue<br>2019: 8.9k, 2.1%"
PSRC,Bellevue,GOV,Government,Mar Employment,2020,8780,-0.00981166121574372,-87,"Bellevue<br>2020: 8.8k, -1.0%"
PSRC,Bellevue,GOV,Government,Mar Employment,2021,7844,-0.1066059225512529,-936,"Bellevue<br>2021: 7.8k, -10.7%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2000,118405,NA,NA,NA
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2001,119696,0.01090325577467177,1291,"Bellevue<br>2001: 119.7k, 1.1%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2002,113767,-0.04953381900815401,-5929,"Bellevue<br>2002: 113.8k, -5.0%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2003,111974,-0.01576028197983603,-1793,"Bellevue<br>2003: 112.0k, -1.6%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2004,109055,-0.02606855162805654,-2919,"Bellevue<br>2004: 109.1k, -2.6%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2005,118948,0.09071569391591394,9893,"Bellevue<br>2005: 118.9k, 9.1%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2006,118278,-0.00563271345461879,-670,"Bellevue<br>2006: 118.3k, -0.6%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2007,125101,0.05768612928862504,6823,"Bellevue<br>2007: 125.1k, 5.8%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2008,130064,0.03967194506838467,4963,"Bellevue<br>2008: 130.1k, 4.0%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2009,122047,-0.06163888547176777,-8017,"Bellevue<br>2009: 122.0k, -6.2%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2010,119973,-0.0169934533417454,-2074,"Bellevue<br>2010: 120.0k, -1.7%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2011,121836,0.01552849391112998,1863,"Bellevue<br>2011: 121.8k, 1.6%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2012,123475,0.01345250993138313,1639,"Bellevue<br>2012: 123.5k, 1.3%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2013,123039,-0.00353107916582307,-436,"Bellevue<br>2013: 123.0k, -0.4%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2014,128993,0.04839116052633718,5954,"Bellevue<br>2014: 129.0k, 4.8%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2015,135642,0.05154543269789835,6649,"Bellevue<br>2015: 135.6k, 5.2%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2016,136356,0.00526385632768611,714,"Bellevue<br>2016: 136.4k, 0.5%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2017,138312,0.01434480330898524,1956,"Bellevue<br>2017: 138.3k, 1.4%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2018,141411,0.02240586500086761,3099,"Bellevue<br>2018: 141.4k, 2.2%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2019,148560,0.05055476589515662,7149,"Bellevue<br>2019: 148.6k, 5.1%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2020,145145,-0.02298734518039846,-3415,"Bellevue<br>2020: 145.1k, -2.3%"
PSRC,Bellevue,TTL,Total Nonfarm,Mar Employment,2021,144872,-0.00188087774294676,-273,"Bellevue<br>2021: 144.9k, -0.2%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2000,1019,NA,NA,NA
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2001,1205,0.18253189401373904,186,"Seattle<br>2001: 1.2k, 18.3%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2002,1225,0.01659751037344392,20,"Seattle<br>2002: 1.2k, 1.7%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2003,1244,0.01551020408163261,19,"Seattle<br>2003: 1.2k, 1.6%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2004,1398,0.1237942122186495,154,"Seattle<br>2004: 1.4k, 12.4%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2005,1450,0.03719599427753928,52,"Seattle<br>2005: 1.4k, 3.7%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2006,1422,-0.0193103448275862,-28,"Seattle<br>2006: 1.4k, -1.9%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2007,1314,-0.07594936708860756,-108,"Seattle<br>2007: 1.3k, -7.6%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2008,1211,-0.07838660578386603,-103,"Seattle<br>2008: 1.2k, -7.8%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2009,1057,-0.12716763005780352,-154,"Seattle<br>2009: 1.1k, -12.7%"
PSRC,Seattle,"11, 21",Mining and Logging,Mar Employment,2010,1023,-0.03216650898770101,-34,"Seattle<br>2010: 1.0k, -3.2%"
