yearm,var_code,area_code,var_stub,data_survey,seas,measure,value,area_label,data_survey_label,data_survey_type,data_survey_type_label,hover_label
Aug 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,5.7999999999999545,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Aug 2021</b>, Seattle MSA, <b>CES NSA</b><br>5.8"
Sep 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2038.1,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Sep 2021</b>, Seattle MSA, <b>CES NSA</b><br>2 038.1"
Sep 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,10.799999999999955,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Sep 2021</b>, Seattle MSA, <b>CES NSA</b><br>10.8"
Oct 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2043.4,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Oct 2021</b>, Seattle MSA, <b>CES NSA</b><br>2 043.4"
Oct 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,5.300000000000182,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Oct 2021</b>, Seattle MSA, <b>CES NSA</b><br>5.3"
Nov 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2054.5,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Nov 2021</b>, Seattle MSA, <b>CES NSA</b><br>2 054.5"
Nov 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,11.099999999999909,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Nov 2021</b>, Seattle MSA, <b>CES NSA</b><br>11.1"
Dec 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2063.7,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Dec 2021</b>, Seattle MSA, <b>CES NSA</b><br>2 063.7"
Dec 2021,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,9.199999999999818,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Dec 2021</b>, Seattle MSA, <b>CES NSA</b><br>9.2"
Jan 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2035,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Jan 2022</b>, Seattle MSA, <b>CES NSA</b><br>2 035.0"
Jan 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,-28.699999999999818,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Jan 2022</b>, Seattle MSA, <b>CES NSA</b><br>-28.7"
Feb 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2051.9,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Feb 2022</b>, Seattle MSA, <b>CES NSA</b><br>2 051.9"
Feb 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,16.90000000000009,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Feb 2022</b>, Seattle MSA, <b>CES NSA</b><br>16.9"
Mar 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2066.9,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Mar 2022</b>, Seattle MSA, <b>CES NSA</b><br>2 066.9"
Mar 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,15,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Mar 2022</b>, Seattle MSA, <b>CES NSA</b><br>15.0"
Apr 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2084.8,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Apr 2022</b>, Seattle MSA, <b>CES NSA</b><br>2 084.8"
Apr 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,17.90000000000009,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>Apr 2022</b>, Seattle MSA, <b>CES NSA</b><br>17.9"
May 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,lvl,2091.8,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>May 2022</b>, Seattle MSA, <b>CES NSA</b><br>2 091.8"
May 2022,KSP_N_CES_NSA,KSP,N,CES,NSA,dmm,7,Seattle MSA,Establishment survey (thousands of jobs),CES,Establishment survey (thousands of jobs),"<b>May 2022</b>, Seattle MSA, <b>CES NSA</b><br>7.0"
Jan 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1307.837,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jan 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 307.8"
Jan 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,NA,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),NA
Feb 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1314.57,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 314.6"
Feb 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,6.732999999999947,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>6.7"
Mar 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1321.538,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 321.5"
Mar 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,6.968000000000075,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>7.0"
Apr 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1322.352,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 322.4"
Apr 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,0.8140000000000782,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>0.8"
May 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1331.041,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 331.0"
May 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,8.68899999999985,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>8.7"
Jun 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1337.541,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 337.5"
Jun 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,6.5,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>6.5"
Jul 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1346.794,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 346.8"
Jul 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,9.253000000000156,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>9.3"
Aug 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1343.973,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 344.0"
Aug 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-2.82100000000014,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>-2.8"
Sep 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1321.011,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 321.0"
Sep 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-22.96199999999999,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>-23.0"
Oct 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1329.022,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 329.0"
Oct 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,8.010999999999967,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>8.0"
Nov 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1327.453,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Nov 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 327.5"
Nov 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-1.56899999999996,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Nov 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>-1.6"
Dec 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1335.301,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Dec 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>1 335.3"
Dec 1990,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,7.847999999999956,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Dec 1990</b>, Seattle MSA, <b>LAUS NSA</b><br>7.8"
Jan 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1315.938,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jan 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 315.9"
Jan 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-19.36299999999983,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jan 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>-19.4"
Feb 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1314.042,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 314.0"
Feb 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-1.8960000000001855,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>-1.9"
Mar 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1321.148,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 321.1"
Mar 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,7.1059999999999945,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>7.1"
Apr 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1332.381,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 332.4"
Apr 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,11.233000000000175,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>11.2"
May 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1329.493,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 329.5"
May 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-2.8880000000001473,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>-2.9"
Jun 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1333.826,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 333.8"
Jun 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,4.333000000000084,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>4.3"
Jul 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1349.636,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 349.6"
Jul 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,15.809999999999945,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>15.8"
Aug 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1344.52,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 344.5"
Aug 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-5.1159999999999854,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>-5.1"
Sep 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1336.162,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 336.2"
Sep 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-8.357999999999947,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>-8.4"
Oct 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1337.901,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 337.9"
Oct 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,1.7390000000000327,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1.7"
Nov 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1338.176,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Nov 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 338.2"
Nov 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,0.2749999999998636,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Nov 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>0.3"
Dec 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1341.948,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Dec 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>1 341.9"
Dec 1991,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,3.772000000000162,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Dec 1991</b>, Seattle MSA, <b>LAUS NSA</b><br>3.8"
Jan 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1346.287,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jan 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 346.3"
Jan 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,4.338999999999942,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jan 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>4.3"
Feb 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1347.54,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 347.5"
Feb 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,1.252999999999929,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1.3"
Mar 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1356.88,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 356.9"
Mar 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,9.340000000000146,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>9.3"
Apr 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1359.639,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 359.6"
Apr 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,2.758999999999787,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>2.8"
May 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1369.043,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 369.0"
May 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,9.403999999999996,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>9.4"
Jun 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1369.305,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 369.3"
Jun 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,0.262000000000171,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>0.3"
Jul 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1388.331,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 388.3"
Jul 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,19.02599999999984,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>19.0"
Aug 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1381.831,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 381.8"
Aug 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-6.5,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>-6.5"
Sep 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1363.204,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 363.2"
Sep 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-18.626999999999953,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>-18.6"
Oct 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1373.369,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 373.4"
Oct 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,10.164999999999964,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>10.2"
Nov 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1375.619,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Nov 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 375.6"
Nov 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,2.25,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Nov 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>2.2"
Dec 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1380.019,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Dec 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>1 380.0"
Dec 1992,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,4.400000000000091,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Dec 1992</b>, Seattle MSA, <b>LAUS NSA</b><br>4.4"
Jan 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1367.142,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jan 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 367.1"
Jan 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-12.876999999999953,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jan 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>-12.9"
Feb 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1372.363,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 372.4"
Feb 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,5.221000000000004,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Feb 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>5.2"
Mar 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1381.714,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 381.7"
Mar 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,9.350999999999885,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Mar 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>9.4"
Apr 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1380.006,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 380.0"
Apr 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-1.7079999999998563,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Apr 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>-1.7"
May 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1382.29,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 382.3"
May 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,2.283999999999878,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>May 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>2.3"
Jun 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1382.795,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 382.8"
Jun 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,0.5050000000001091,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jun 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>0.5"
Jul 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1396.889,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 396.9"
Jul 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,14.093999999999824,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Jul 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>14.1"
Aug 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1396.266,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 396.3"
Aug 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-0.6229999999998199,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Aug 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>-0.6"
Sep 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1375.755,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 375.8"
Sep 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,-20.510999999999967,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Sep 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>-20.5"
Oct 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1389.437,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 389.4"
Oct 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,dmm,13.681999999999789,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Oct 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>13.7"
Nov 1993,KSP_N_LAUS_NSA,KSP,N,LAUS,NSA,lvl,1396.122,Seattle MSA,LAUS,CPS/LAUS,Households survey (thousands of persons),"<b>Nov 1993</b>, Seattle MSA, <b>LAUS NSA</b><br>1 396.1"
